OBJECTID,BlockLot,PermitNum,NEIGHBOR,DateIssue,Converted,Year,Longitude,Latitude
1507049,2387 043,USE2019-56292,MOSHER,1/24/20,1/24/20 0:00,2020,-76.66190133,39.2985433
1507102,2388 034I,USE2020-53311,WINCHESTER,9/8/20,9/8/20 0:00,2020,-76.66414564,39.30115185
1507286,2391 050,USE2020-51819,WINCHESTER,4/30/20,4/30/20 0:00,2020,-76.66264743,39.30234194
1507374,2393 071,USE2020-54047,WINCHESTER,9/15/20,9/15/20 0:00,2020,-76.6620536,39.30082726
1507415,2394 040,USE2020-54832,MOSHER,11/2/20,11/2/20 0:00,2020,-76.66380901,39.30008032
1507593,2401A035,USE2020-51846,COPPIN HEIGHTS/ASH-CO-EAST,6/29/20,6/29/20 0:00,2020,-76.66128993,39.30849642
1507644,2401B044,USE2020-54432,COPPIN HEIGHTS/ASH-CO-EAST,10/1/20,10/1/20 0:00,2020,-76.66164527,39.30807471
1507805,2404 011,USE2019-54622,COPPIN HEIGHTS/ASH-CO-EAST,6/29/20,6/29/20 0:00,2020,-76.66149679,39.30718005
1507834,2404 037C,USE2020-51319,COPPIN HEIGHTS/ASH-CO-EAST,8/20/20,8/20/20 0:00,2020,-76.6611588,39.30632075
1508306,2411 020A,USE2020-51107,NORTHWEST COMMUNITY ACTION,5/20/20,5/20/20 0:00,2020,-76.66628612,39.30792817
1508493,2424B005,USE2019-55676,ROSEMONT,10/20/20,10/20/20 0:00,2020,-76.66780953,39.30607791
1508494,2424B006,USE2020-54679,ROSEMONT,10/20/20,10/20/20 0:00,2020,-76.66787307,39.30607562
1508740,2433B016,USE2020-55482,ROSEMONT,12/16/20,12/16/20 0:00,2020,-76.67259699,39.30480918
1508965,2442 042,USE2020-51786,ROSEMONT,7/1/20,7/1/20 0:00,2020,-76.67151003,39.30181108
1508971,2442 048,USE2020-51717,ROSEMONT,5/1/20,5/1/20 0:00,2020,-76.67186904,39.30166604
1509062,2442B066,USE2020-51443,ROSEMONT,6/17/20,6/17/20 0:00,2020,-76.67055479,39.30137519
1509274,2444 045,USE2019-54828,WINCHESTER,4/21/20,4/21/20 0:00,2020,-76.66674474,39.30188822
1509470,2447 036,USE2020-51831,FRANKLINTOWN ROAD,5/15/20,5/15/20 0:00,2020,-76.66806416,39.29951858
1509859,2452 070,USE2020-52587,ROSEMONT,6/18/20,6/18/20 0:00,2020,-76.66796172,39.30471497
1509920,2454C004,USE2019-56227,ROSEMONT,2/12/20,2/12/20 0:00,2020,-76.66757864,39.30372894
1510005,2470 014,USE2020-53490,FRANKLINTOWN ROAD,10/19/20,10/19/20 0:00,2020,-76.66608827,39.29896493
1510284,2475D042,USE2019-54620,FRANKLINTOWN ROAD,3/11/20,3/11/20 0:00,2020,-76.66755131,39.29559062
1510411,2475H018,USE2018-55458,FRANKLINTOWN ROAD,3/6/20,3/6/20 0:00,2020,-76.66828715,39.29829813
1510495,2481 037,USE2020-51626,FRANKLINTOWN ROAD,4/16/20,4/16/20 0:00,2020,-76.66647315,39.2955607
1510606,2483 018,USE2020-53460,EDGEWOOD,9/3/20,9/3/20 0:00,2020,-76.67302067,39.29439908
1510633,2484 010,USE2020-55153,EDGEWOOD,11/18/20,11/18/20 0:00,2020,-76.67477295,39.29433176
1510725,2485 013,USE2020-54075,EDGEWOOD,11/28/20,11/28/20 0:00,2020,-76.67589184,39.29518977
1510787,2486 017,USE2020-51783,EDGEWOOD,8/31/20,8/31/20 0:00,2020,-76.67787299,39.29503338
1510845,2487 005,USE2019-54861,EDGEWOOD,8/14/20,8/14/20 0:00,2020,-76.67867101,39.29459277
1510874,2487 034,USE2020-53486,EDGEWOOD,9/29/20,9/29/20 0:00,2020,-76.67956214,39.29450308
1510886,2487 046,USE2020-52881,EDGEWOOD,7/16/20,7/16/20 0:00,2020,-76.67931945,39.29498304
1510992,2489 005,USE2020-50321,EDMONDSON VILLAGE,7/27/20,7/27/20 0:00,2020,-76.68161853,39.2940919
1511013,2489 026,USE2020-54489,EDMONDSON VILLAGE,11/7/20,11/7/20 0:00,2020,-76.6833271,39.29401482
1511124,2491A021,USE2020-53423,EDMONDSON VILLAGE,8/12/20,8/12/20 0:00,2020,-76.68571378,39.2948131
1511177,2491B020,USE2020-50199,ROGNEL HEIGHTS,3/5/20,3/5/20 0:00,2020,-76.68644525,39.29474492
1511293,2501 016,USE2019-52798,EDGEWOOD,2/4/20,2/4/20 0:00,2020,-76.67422251,39.2960618
1511375,2503 001,USE2020-51803,EDGEWOOD,6/18/20,6/18/20 0:00,2020,-76.67563165,39.29545418
1511392,2503 019,USE2020-50919,EDGEWOOD,4/14/20,4/14/20 0:00,2020,-76.67471088,39.29619878
1511476,2504 019,USE2020-51405,EDGEWOOD,4/3/20,4/3/20 0:00,2020,-76.67589109,39.29614335
1511478,2504 021,USE2019-55569,EDGEWOOD,8/5/20,8/5/20 0:00,2020,-76.67579661,39.29622613
1511546,2504 089,USE2020-51827,EDGEWOOD,5/14/20,5/14/20 0:00,2020,-76.67532822,39.29702881
1511658,2505A077,USE2020-53919,EDGEWOOD,9/8/20,9/8/20 0:00,2020,-76.67640816,39.2966438
1511704,2506 006,USE2019-54409,EDGEWOOD,3/2/20,3/2/20 0:00,2020,-76.67872669,39.2955824
1511904,2508 048,USE2019-55886,EDMONDSON VILLAGE,1/13/20,1/13/20 0:00,2020,-76.68218809,39.29617022
1512124,2513 048,USE2020-52848,EDMONDSON VILLAGE,7/9/20,7/9/20 0:00,2020,-76.68223242,39.29692626
1512725,2523 039,USE2020-51157,EDGEWOOD,9/9/20,9/9/20 0:00,2020,-76.67940857,39.29849896
1512834,2525 028,USE2020-51187,EDMONDSON VILLAGE,4/8/20,4/8/20 0:00,2020,-76.68306295,39.29877211
1512974,2527 051,USE2020-50763,ROGNEL HEIGHTS,3/31/20,3/31/20 0:00,2020,-76.68772184,39.29819559
1512999,2527 076,USE2020-50770,ROGNEL HEIGHTS,4/9/20,4/9/20 0:00,2020,-76.687683,39.29861712
1513125,2527 204,USE2020-53722,ROGNEL HEIGHTS,8/31/20,8/31/20 0:00,2020,-76.68880745,39.29684718
1513298,2528C106,USE2020-51128,ROGNEL HEIGHTS,3/19/20,3/19/20 0:00,2020,-76.69087652,39.29987972
1513621,2528K028,USE2020-55251,EDMONDSON VILLAGE,11/26/20,11/26/20 0:00,2020,-76.6855759,39.29988809
1514405,2530C610,USE2020-53613,YALE HEIGHTS,8/28/20,8/28/20 0:00,2020,-76.6906331,39.27767577
1514576,2533 023,USE2020-53239,IRVINGTON,8/7/20,8/7/20 0:00,2020,-76.68502797,39.27855628
1514684,2537 036,USE2020-53887,IRVINGTON,9/1/20,9/1/20 0:00,2020,-76.6837983,39.28045905
1515371,2702 005,USE2020-53809,WEST ARLINGTON,11/13/20,11/13/20 0:00,2020,-76.68815457,39.33943167
1515402,2704 002,USE2020-52500,WEST ARLINGTON,6/17/20,6/17/20 0:00,2020,-76.68618464,39.33840592
1515708,2717 055,USE2019-56241,DORCHESTER,1/7/20,1/7/20 0:00,2020,-76.68574498,39.33483352
1515723,2717A001,USE2020-52871,DORCHESTER,7/10/20,7/10/20 0:00,2020,-76.68508915,39.33530217
1515885,2722A009,USE2019-55895,DORCHESTER,7/1/20,7/1/20 0:00,2020,-76.6878407,39.33200761
1516019,2730 010,USE2020-55651,DORCHESTER,12/16/20,12/16/20 0:00,2020,-76.68708542,39.32901838
1516112,2736 001,USE2020-51122,CENTRAL FOREST PARK,8/19/20,8/19/20 0:00,2020,-76.68672292,39.32612537
1516167,2738 011,USE2020-51254,CENTRAL FOREST PARK,4/9/20,4/9/20 0:00,2020,-76.68690147,39.3255903
1516257,2741 022,USE2020-50505,CONCERNED CITIZENS OF FOREST PARK,2/5/20,2/5/20 0:00,2020,-76.68320393,39.32494265
1516310,2742 016,USE2020-53656,CONCERNED CITIZENS OF FOREST PARK,10/6/20,10/6/20 0:00,2020,-76.68444645,39.32453003
1516446,2744A034,USE2019-54101,WEST FOREST PARK,3/3/20,3/3/20 0:00,2020,-76.68714715,39.32288406
1516934,2754 005D,USE2020-50669,CONCERNED CITIZENS OF FOREST PARK,3/2/20,3/2/20 0:00,2020,-76.68274636,39.32371072
1517089,2804A021,USE2020-52656,MOUNT HOLLY,7/22/20,7/22/20 0:00,2020,-76.68231453,39.31218005
1517120,2804B013,USE2020-51479,MOUNT HOLLY,5/27/20,5/27/20 0:00,2020,-76.68397009,39.31212747
1517176,2808 004,USE2019-55265,MOUNT HOLLY,1/9/20,1/9/20 0:00,2020,-76.68032105,39.31122122
1517440,2820 007,USE2020-53480,GARWYN OAKS,8/12/20,8/12/20 0:00,2020,-76.67992511,39.3144625
1517479,2824 005,USE2020-52173,GARWYN OAKS,6/5/20,6/5/20 0:00,2020,-76.67849859,39.31644396
1517513,2826B012,USE2019-55923,WINDSOR HILLS,4/30/20,4/30/20 0:00,2020,-76.68288158,39.31364896
1517589,2827 007,USE2020-53479,GARWYN OAKS,8/12/20,8/12/20 0:00,2020,-76.68007217,39.31523652
1517916,2848 014,USE2020-51760,WINDSOR HILLS,4/22/20,4/22/20 0:00,2020,-76.68263027,39.32022008
1518013,2849B002,USE2020-53534,WINDSOR HILLS,10/5/20,10/5/20 0:00,2020,-76.68777581,39.31870333
1518326,2880C002,USE2020-51441,FAIRMONT,4/1/20,4/1/20 0:00,2020,-76.6817072,39.30957082
1518462,2903 001,USE2020-54228,FOREST PARK,10/7/20,10/7/20 0:00,2020,-76.67924833,39.325082
1518503,2905 004,USE2020-51659,FOREST PARK,8/17/20,8/17/20 0:00,2020,-76.68218514,39.32559964
1518635,2912 022,USE2020-50487,FOREST PARK,2/11/20,2/11/20 0:00,2020,-76.67415795,39.32413694
1518896,2931 004,USE2020-52803,CALLAWAY-GARRISON,7/7/20,7/7/20 0:00,2020,-76.67966926,39.32734438
1519272,2948 027,USE2020-54747,CALLAWAY-GARRISON,10/22/20,10/22/20 0:00,2020,-76.68229677,39.33355318
1519390,2949 038,USE2020-52183,CALLAWAY-GARRISON,6/3/20,6/3/20 0:00,2020,-76.68065782,39.33496323
1520233,3003 058,USE2020-51672,WALBROOK,6/16/20,6/16/20 0:00,2020,-76.667874,39.30971577
1520315,3004 049,USE2020-51795,WALBROOK,8/7/20,8/7/20 0:00,2020,-76.66663447,39.30998962
1520409,3006 019C,USE2019-56386,WALBROOK,1/9/20,1/9/20 0:00,2020,-76.66376079,39.30974818
1520634,3014 017,USE2019-53164,WALBROOK,3/5/20,3/5/20 0:00,2020,-76.66857332,39.31089611
1520703,3019 010,USE2019-53882,WALBROOK,5/27/20,5/27/20 0:00,2020,-76.67326132,39.31176895
1520734,3021 007F,USE2020-55488,WALBROOK,12/4/20,12/4/20 0:00,2020,-76.67049518,39.31197179
1520763,3022 007,USE2020-53760,WALBROOK,9/5/20,9/5/20 0:00,2020,-76.66839173,39.31196828
1520776,3022 020,USE2020-51535,WALBROOK,4/8/20,4/8/20 0:00,2020,-76.6679924,39.31179563
1520780,3022 024,USE2018-54263,WALBROOK,6/1/20,6/1/20 0:00,2020,-76.66850528,39.31149564
1521134,3038 008,USE2019-53736,MOUNT HOLLY,5/21/20,5/21/20 0:00,2020,-76.67486804,39.31385594
1521141,3038 016,USE2020-50128,MOUNT HOLLY,2/14/20,2/14/20 0:00,2020,-76.67483527,39.31340437
1521181,3039 010,USE2019-54793,WALBROOK,12/10/20,12/10/20 0:00,2020,-76.67160241,39.31352131
1521517,3055B020,USE2020-50052,HANLON-LONGWOOD,2/3/20,2/3/20 0:00,2020,-76.67237108,39.31460997
1521647,3059A025,USE2020-52825,HANLON-LONGWOOD,7/16/20,7/16/20 0:00,2020,-76.67295864,39.31549275
1521728,3059B013,USE2019-56062,HANLON-LONGWOOD,2/13/20,2/13/20 0:00,2020,-76.67169078,39.31615663
1521734,3059B019,USE2020-51060,HANLON-LONGWOOD,3/5/20,3/5/20 0:00,2020,-76.67167253,39.31582792
1521759,3061A004,USE2020-54342,HANLON-LONGWOOD,9/29/20,9/29/20 0:00,2020,-76.67441357,39.31649632
1521805,3061B005,USE2019-56099,HANLON-LONGWOOD,3/20/20,3/20/20 0:00,2020,-76.671843,39.31659426
1521865,3061B051,USE2020-51386,HANLON-LONGWOOD,3/24/20,3/24/20 0:00,2020,-76.66822961,39.315623
1522086,3063 002,USE2019-54350,HANLON-LONGWOOD,3/16/20,3/16/20 0:00,2020,-76.6764779,39.31683159
1522134,3065 014,USE2020-51401,HANLON-LONGWOOD,4/22/20,4/22/20 0:00,2020,-76.67478325,39.3175853
1522740,3100B027,USE2020-53000,EAST ARLINGTON,7/17/20,7/17/20 0:00,2020,-76.67016304,39.33434389
1523433,3101 001,USE2020-53902,ASHBURTON,9/3/20,9/3/20 0:00,2020,-76.67847307,39.32656827
1523435,3101 003,USE2020-50060,ASHBURTON,1/9/20,1/9/20 0:00,2020,-76.67812231,39.3269869
1523541,3106 028,USE2020-55507,ASHBURTON,12/31/20,12/31/20 0:00,2020,-76.6729297,39.32589574
1524250,3122 012A,USE2020-51792,ASHBURTON,6/3/20,6/3/20 0:00,2020,-76.67439305,39.33398602
1524267,3123 011,USE2019-56306,ASHBURTON,1/3/20,1/3/20 0:00,2020,-76.67541529,39.33241285
1524513,3167 001,USE2020-54389,PARK CIRCLE,10/28/20,10/28/20 0:00,2020,-76.65921592,39.32700457
1524729,3173 034,USE2020-52902,PARK CIRCLE,8/21/20,8/21/20 0:00,2020,-76.66284074,39.32909732
1525122,3185 054,USE2020-53092,TOWANDA-GRANTLEY,7/24/20,7/24/20 0:00,2020,-76.67066437,39.33702619
1525463,3196C012,USE2020-50062,LUCILLE PARK,1/23/20,1/23/20 0:00,2020,-76.67579422,39.34097726
1526228,3210 114,USE2020-50303,MONDAWMIN,2/19/20,2/19/20 0:00,2020,-76.64887022,39.31172616
1526280,3211 043,USE2020-51961,MONDAWMIN,5/28/20,5/28/20 0:00,2020,-76.65082308,39.31165498
1526589,3214 091,USE2020-50416,MONDAWMIN,3/9/20,3/9/20 0:00,2020,-76.65552041,39.31162341
1526633,3227 027,USE2019-55043,MONDAWMIN,12/10/20,12/10/20 0:00,2020,-76.64687737,39.31225598
1526725,3228B004,USE2020-53798,PARKVIEW/WOODBROOK,11/12/20,11/12/20 0:00,2020,-76.6456349,39.31419682
1526765,3228B044,USE2019-55556,PARKVIEW/WOODBROOK,3/12/20,3/12/20 0:00,2020,-76.64698607,39.31534224
1526814,3228C002,USE2019-55901,PARKVIEW/WOODBROOK,5/28/20,5/28/20 0:00,2020,-76.64749545,39.31456182
1526834,3228C023,USE2020-52917,PARKVIEW/WOODBROOK,8/17/20,8/17/20 0:00,2020,-76.64724535,39.31516386
1527549,3252 047,USE2020-51529,LIBERTY SQUARE,4/3/20,4/3/20 0:00,2020,-76.65588524,39.32170807
1527569,3252 067,USE2020-52316,LIBERTY SQUARE,12/30/20,12/30/20 0:00,2020,-76.65622988,39.32205265
1528206,3265C012A,USE2019-56042,MONDAWMIN,2/11/20,2/11/20 0:00,2020,-76.64897939,39.31504626
1529122,3324 023,USE2020-53773,PARK CIRCLE,9/8/20,9/8/20 0:00,2020,-76.6607059,39.33001325
1529140,3324 041,USE2020-53681,PARK CIRCLE,9/16/20,9/16/20 0:00,2020,-76.66006165,39.32916338
1529173,3325 026,USE2020-55277,PARK CIRCLE,11/20/20,11/20/20 0:00,2020,-76.65974662,39.32869554
1529354,3327C023,USE2019-54649,PARK CIRCLE,8/24/20,8/24/20 0:00,2020,-76.65719216,39.32692321
1529386,3327C055,USE2020-50488,PARK CIRCLE,2/7/20,2/7/20 0:00,2020,-76.65673082,39.32708714
1529399,3327C068,USE2019-55919,PARK CIRCLE,7/10/20,7/10/20 0:00,2020,-76.65646008,39.32771526
1529525,3327F095,USE2020-51375,PARK CIRCLE,6/5/20,6/5/20 0:00,2020,-76.65804632,39.3309766
1529727,3335 059,USE2020-51086,PARK CIRCLE,3/2/20,3/2/20 0:00,2020,-76.65893272,39.33130567
1529962,3342A035,USE2020-51059,GREENSPRING,3/2/20,3/2/20 0:00,2020,-76.65719722,39.336003
1530001,3342A074,USE2020-53035,GREENSPRING,7/17/20,7/17/20 0:00,2020,-76.6581778,39.33533941
1530024,3345 009,USE2020-53524,GREENSPRING,8/14/20,8/14/20 0:00,2020,-76.66112462,39.33530006
1530639,3350D008,USE2020-52471,PARKLANE,7/1/20,7/1/20 0:00,2020,-76.66208045,39.34146931
1530945,3350I043,USE2020-55385,GREENSPRING,12/2/20,12/2/20 0:00,2020,-76.66160352,39.33922696
1532600,3411 002,USE2020-53441,PENN NORTH,8/12/20,8/12/20 0:00,2020,-76.64148871,39.3133267
1532601,3411 003,USE2020-53582,PENN NORTH,10/23/20,10/23/20 0:00,2020,-76.64153844,39.31337421
1532896,3417 048,USE2020-50983,PENN NORTH,5/15/20,5/15/20 0:00,2020,-76.64049564,39.31359773
1533205,3422 027,USE2020-55335,RESERVOIR HILL,11/23/20,11/23/20 0:00,2020,-76.63777282,39.3121191
1533234,3422 051,USE2020-53485,RESERVOIR HILL,9/22/20,9/22/20 0:00,2020,-76.63738975,39.31117404
1533324,3424 053,USE2020-51435,RESERVOIR HILL,3/24/20,3/24/20 0:00,2020,-76.63716307,39.3126692
1533473,3427 026,USE2020-53709,RESERVOIR HILL,9/9/20,9/9/20 0:00,2020,-76.63462248,39.31161619
1533655,3443 030,USE2019-53408,RESERVOIR HILL,4/22/20,4/22/20 0:00,2020,-76.62962265,39.31241504
1533677,3443 052,USE2019-50753,RESERVOIR HILL,1/7/20,1/7/20 0:00,2020,-76.62829389,39.31270059
1533713,3445 003,USE2020-51158,RESERVOIR HILL,10/23/20,10/23/20 0:00,2020,-76.63171922,39.31291054
1533717,3445 007,USE2019-56429,RESERVOIR HILL,1/13/20,1/13/20 0:00,2020,-76.6317235,39.31310925
1533825,3446 063,USE2020-54792,RESERVOIR HILL,11/2/20,11/2/20 0:00,2020,-76.63104716,39.31332312
1533837,3446 075,USE2020-54533,RESERVOIR HILL,11/6/20,11/6/20 0:00,2020,-76.63033028,39.31339941
1533843,3446 081,USE2020-51394,RESERVOIR HILL,3/19/20,3/19/20 0:00,2020,-76.62996985,39.31340491
1533858,3447 007,USE2020-55743,RESERVOIR HILL,12/18/20,12/18/20 0:00,2020,-76.63369676,39.31317936
1533894,3447 036,USE2020-52200,RESERVOIR HILL,9/10/20,9/10/20 0:00,2020,-76.63502933,39.31377264
1533895,3447 037,USE2020-54103,RESERVOIR HILL,9/29/20,9/29/20 0:00,2020,-76.63499707,39.31373954
1533904,3447 046,USE2020-54638,RESERVOIR HILL,10/14/20,10/14/20 0:00,2020,-76.63459666,39.31332864
1533948,3448 023,USE2020-51216,RESERVOIR HILL,5/4/20,5/4/20 0:00,2020,-76.62808919,39.31420607
1534059,3454 003,USE2020-55334,RESERVOIR HILL,11/24/20,11/24/20 0:00,2020,-76.63106953,39.31422636
1534060,3454 004,USE2020-54505,RESERVOIR HILL,10/8/20,10/8/20 0:00,2020,-76.63106831,39.31417969
1534210,3459 028,USE2020-51188,RESERVOIR HILL,3/6/20,3/6/20 0:00,2020,-76.63354988,39.31384237
1534240,3459 050,USE2018-52043,RESERVOIR HILL,7/6/20,7/6/20 0:00,2020,-76.63171988,39.31398275
1534246,3461 001,USE2020-51713,RESERVOIR HILL,7/21/20,7/21/20 0:00,2020,-76.63318039,39.31463124
1534247,3461 004,USE2020-51714,RESERVOIR HILL,7/2/20,7/2/20 0:00,2020,-76.63312732,39.3146342
1534297,3461 037A,USE2020-54952,RESERVOIR HILL,11/24/20,11/24/20 0:00,2020,-76.63355082,39.31596837
1534719,3502A021,USE2020-52877,HAMPDEN,7/8/20,7/8/20 0:00,2020,-76.62800475,39.32543535
1535677,3526 111,USE2020-52187,HAMPDEN,5/29/20,5/29/20 0:00,2020,-76.63296144,39.32827246
1535716,3528 026,USE2020-54271,HAMPDEN,12/17/20,12/17/20 0:00,2020,-76.63317687,39.32977464
1535750,3528 062,USE2020-53937,HAMPDEN,11/19/20,11/19/20 0:00,2020,-76.6328396,39.33089489
1536771,3542A013,USE2020-50549,HAMPDEN,2/6/20,2/6/20 0:00,2020,-76.6381403,39.33220934
1536873,3547 005,USE2020-50425,HAMPDEN,2/12/20,2/12/20 0:00,2020,-76.6385604,39.3329736
1536987,3552 012,USE2019-56193,HAMPDEN,3/5/20,3/5/20 0:00,2020,-76.63551595,39.33377928
1537137,3555 002,USE2020-51689,HAMPDEN,7/16/20,7/16/20 0:00,2020,-76.63049915,39.33571929
1537137,3555 002,USE2020-50514,HAMPDEN,8/6/20,8/6/20 0:00,2020,-76.63049915,39.33571929
1537137,3555 002,USE2020-53823,HAMPDEN,10/1/20,10/1/20 0:00,2020,-76.63049915,39.33571929
1537401,3563A001,USE2019-52037,HAMPDEN,4/21/20,4/21/20 0:00,2020,-76.63354248,39.33444712
1537402,3563A002,USE2019-52161,HAMPDEN,4/21/20,4/21/20 0:00,2020,-76.63359872,39.33444709
1537403,3563A003,USE2019-52041,HAMPDEN,4/21/20,4/21/20 0:00,2020,-76.63365791,39.3344458
1537787,3575 022,USE2020-52823,HAMPDEN,7/9/20,7/9/20 0:00,2020,-76.63689276,39.33641437
1537796,3575 031,USE2020-52262,HAMPDEN,6/2/20,6/2/20 0:00,2020,-76.63724746,39.33642924
1538595,3584 004,USE2020-52770,HAMPDEN,8/5/20,8/5/20 0:00,2020,-76.63932374,39.3366056
1539238,3610 028,USE2020-50533,CHARLES NORTH,3/17/20,3/17/20 0:00,2020,-76.61771874,39.31388359
1539467,3624 032,USE2019-54812,OLD GOUCHER,1/27/20,1/27/20 0:00,2020,-76.61752744,39.31747694
1539821,3639 005,USE2020-51627,REMINGTON,4/13/20,4/13/20 0:00,2020,-76.62115431,39.31913164
1539838,3639 023,USE2020-55449,REMINGTON,12/2/20,12/2/20 0:00,2020,-76.62094669,39.32007966
1540125,3644 043,USE2020-51547,REMINGTON,4/29/20,4/29/20 0:00,2020,-76.6224885,39.31990858
1540150,3644 068,USE2020-54698,REMINGTON,10/21/20,10/21/20 0:00,2020,-76.62305364,39.32022063
1540152,3644 070,USE2020-50529,REMINGTON,4/29/20,4/29/20 0:00,2020,-76.62311341,39.32029673
1540258,3646 040,USE2019-53341,CHARLES VILLAGE,1/30/20,1/30/20 0:00,2020,-76.61912686,39.32077939
1540382,3650B028,USE2020-51702,REMINGTON,4/17/20,4/17/20 0:00,2020,-76.62022793,39.32153164
1540708,3657 049,USE2020-50210,REMINGTON,1/16/20,1/16/20 0:00,2020,-76.62322661,39.32184825
1540840,3658 118,USE2020-52196,REMINGTON,6/1/20,6/1/20 0:00,2020,-76.62235629,39.32396979
1541140,3671 033,USE2020-52826,WYMAN PARK,7/9/20,7/9/20 0:00,2020,-76.62769555,39.33034047
1543596,3723 028,USE2019-50462,GUILFORD,3/9/20,3/9/20 0:00,2020,-76.60982271,39.3353864
1544669,3811 038,USE2019-54555,BARCLAY,2/18/20,2/18/20 0:00,2020,-76.61446377,39.313914
1544672,3811 042,USE2019-54348,BARCLAY,12/10/20,12/10/20 0:00,2020,-76.61444815,39.3136727
1544692,3813 018,USE2019-50605,BARCLAY,11/23/20,11/23/20 0:00,2020,-76.61194995,39.31414754
1544798,3814 064,USE2020-51050,BARCLAY,3/12/20,3/12/20 0:00,2020,-76.61060532,39.31367076
1544858,3815 050,USE2019-56320,BARCLAY,3/6/20,3/6/20 0:00,2020,-76.6098017,39.31471394
1544863,3815 055,USE2020-52049,BARCLAY,6/26/20,6/26/20 0:00,2020,-76.61006952,39.31479437
1544864,3815 056,USE2020-52048,BARCLAY,5/20/20,5/20/20 0:00,2020,-76.61012147,39.31479231
1544909,3816 012,USE2020-53562,BARCLAY,10/28/20,10/28/20 0:00,2020,-76.61187854,39.31472549
1544912,3816 015,USE2020-53328,BARCLAY,10/23/20,10/23/20 0:00,2020,-76.61203735,39.31471881
1545191,3823 021,USE2020-53799,BARCLAY,8/28/20,8/28/20 0:00,2020,-76.61203311,39.31633104
1545299,3825 011,USE2020-50599,BARCLAY,4/9/20,4/9/20 0:00,2020,-76.60975646,39.31765245
1545329,3825 042,USE2019-54843,BARCLAY,2/27/20,2/27/20 0:00,2020,-76.61013038,39.31694488
1545332,3825 045,USE2020-50499,BARCLAY,2/19/20,2/19/20 0:00,2020,-76.61013041,39.31729591
1545341,3825 054,USE2020-50086,BARCLAY,1/13/20,1/13/20 0:00,2020,-76.61012376,39.317635
1545392,3826 060,USE2020-52349,BARCLAY,6/16/20,6/16/20 0:00,2020,-76.61065495,39.31678448
1545801,3836A022,USE2020-54532,HARWOOD,10/15/20,10/15/20 0:00,2020,-76.61054865,39.32075018
1545860,3836A082,USE2020-50929,HARWOOD,3/13/20,3/13/20 0:00,2020,-76.61088688,39.31963807
1546060,3838 027,USE2020-51987,CHARLES VILLAGE,8/21/20,8/21/20 0:00,2020,-76.61402104,39.32060014
1546232,3842 027,USE2019-52534,CHARLES VILLAGE,9/21/20,9/21/20 0:00,2020,-76.61530745,39.32177298
1546369,3844 073,USE2020-54135,HARWOOD,12/9/20,12/9/20 0:00,2020,-76.61226085,39.32165776
1546488,3845 045,USE2020-52542,HARWOOD,7/7/20,7/7/20 0:00,2020,-76.61004049,39.32138498
1546536,3846 015,USE2020-50142,HARWOOD,2/7/20,2/7/20 0:00,2020,-76.6102391,39.32236878
1546586,3846 065,USE2020-51170,HARWOOD,7/10/20,7/10/20 0:00,2020,-76.61058305,39.32298534
1546632,3847 026,USE2020-55474,HARWOOD,12/15/20,12/15/20 0:00,2020,-76.61209696,39.32232736
1547028,3856 024,USE2020-51031,ABELL,3/10/20,3/10/20 0:00,2020,-76.61088745,39.3258009
1548043,3882 003,USE2019-52820,ABELL,1/22/20,1/22/20 0:00,2020,-76.60967437,39.3275154
1548201,3903 030,USE2019-55954,PEN LUCY,1/14/20,1/14/20 0:00,2020,-76.60860522,39.33848167
1548223,3903 055,USE2020-50054,PEN LUCY,1/8/20,1/8/20 0:00,2020,-76.60800353,39.33749138
1548276,3903A040,USE2020-53875,WAVERLY,10/14/20,10/14/20 0:00,2020,-76.60865969,39.3361319
1548326,3903B032,USE2019-52548,PEN LUCY,1/10/20,1/10/20 0:00,2020,-76.60782171,39.33719042
1548338,3904 013,USE2020-52718,WAVERLY,6/29/20,6/29/20 0:00,2020,-76.60780273,39.33456395
1548399,3908 025,USE2020-52333,PEN LUCY,6/11/20,6/11/20 0:00,2020,-76.60546448,39.34023698
1548446,3912 014,USE2019-56124,PEN LUCY,1/27/20,1/27/20 0:00,2020,-76.60649205,39.33949633
1548540,3913 087,USE2020-53352,PEN LUCY,9/9/20,9/9/20 0:00,2020,-76.60478421,39.33829144
1548569,3913A012,USE2019-56174,PEN LUCY,4/2/20,4/2/20 0:00,2020,-76.60431015,39.33875835
1548607,3913A051,USE2019-56103,PEN LUCY,3/12/20,3/12/20 0:00,2020,-76.60325448,39.33841656
1548766,3935 029,USE2018-53559,COLDSTREAM HOMESTEAD MONTEBELLO,9/30/20,9/30/20 0:00,2020,-76.5913488,39.32218288
1549206,3941B056,USE2020-55645,COLDSTREAM HOMESTEAD MONTEBELLO,12/11/20,12/11/20 0:00,2020,-76.58600089,39.32701178
1549340,3942A031,USE2019-54892,COLDSTREAM HOMESTEAD MONTEBELLO,10/9/20,10/9/20 0:00,2020,-76.58787138,39.32483452
1549435,3947 006D,USE2020-54653,MAYFIELD,11/25/20,11/25/20 0:00,2020,-76.58033744,39.33116588
1549494,3949A026,USE2019-56248,LAURAVILLE,4/16/20,4/16/20 0:00,2020,-76.57413789,39.33868228
1549652,3952 003,USE2020-53114,COLDSTREAM HOMESTEAD MONTEBELLO,8/5/20,8/5/20 0:00,2020,-76.59038897,39.32439491
